time,Rs,u2,Tmax,Tmin,RH,prec,ETo
1988-10-11,14.2,1.7,23.3,13.7,73.4,2.9,3.1
1988-10-12,9.6,0.9,18.6,13.9,91.1,4.7,1.9
1988-10-13,20.9,1.0,25.4,13.8,66.6,22.2,4.1
1988-10-14,24.3,1.5,27.0,12.5,60.3,0.4,5.1
1988-10-15,25.7,1.2,29.0,12.5,54.3,0.2,5.1
1988-10-16,23.6,1.4,30.1,11.7,57.6,0.0,5.4
1988-10-17,10.7,1.6,24.2,15.5,84.3,1.2,2.6
1988-10-18,22.0,1.5,27.2,14.7,66.1,17.8,4.7
1988-10-19,23.4,1.5,27.9,15.7,65.2,0.2,5.0
1988-10-20,12.2,1.0,24.2,16.8,82.9,5.5,2.5
1988-10-21,20.1,1.2,28.2,16.5,67.5,4.1,4.5
1988-10-22,20.2,1.5,27.1,16.0,74.9,7.5,4.4
1988-10-23,11.9,1.3,23.7,14.4,84.5,18.2,2.6
1988-10-24,20.8,0.8,27.0,14.9,70.0,1.9,4.2
1988-10-25,21.5,1.5,29.4,15.0,67.3,0.3,4.8
1988-10-26,11.5,1.1,25.3,18.0,79.9,0.1,2.8
1988-10-27,12.3,2.0,23.4,15.9,80.2,7.8,2.9
1988-10-28,10.3,1.5,20.0,14.1,79.9,14.8,2.4
1988-10-29,11.9,1.2,24.4,15.3,76.1,2.1,2.9
1988-10-30,11.1,1.0,24.5,17.2,76.1,8.6,2.8
1988-10-31,15.4,1.1,28.3,16.8,70.1,0.9,3.7
1988-11-01,11.7,1.0,26.3,18.0,78.7,7.2,3.0
1988-11-02,10.3,2.4,20.7,15.0,74.9,14.1,2.7
1988-11-03,10.1,1.4,18.2,12.9,84.3,3.9,2.1
1988-11-04,10.2,1.5,16.5,12.6,86.9,14.3,2.0
1988-11-05,10.2,1.5,18.6,12.2,85.6,20.0,2.1
1988-11-06,11.8,1.3,20.8,12.7,82.7,5.0,2.4
1988-11-07,11.1,1.3,21.6,15.1,82.8,1.1,2.4
1988-11-08,22.1,1.0,26.5,14.4,75.9,15.4,4.1
1988-11-09,17.0,0.9,26.8,15.7,75.6,0.2,3.6
1988-11-10,26.0,0.9,29.6,16.0,62.2,7.5,5.2
1988-11-11,23.9,1.3,29.4,16.8,60.1,2.8,5.6
1988-11-12,27.7,1.2,30.1,16.3,60.9,0.0,5.9
1988-11-13,25.8,1.1,30.2,16.1,58.6,0.0,5.6
1988-11-14,18.4,1.7,28.5,16.7,77.0,1.5,4.4
1988-11-15,18.5,1.4,27.2,16.5,66.3,8.2,4.2
1988-11-16,25.2,2.2,26.5,15.4,65.2,0.5,5.5
1988-11-17,23.9,1.8,27.0,15.5,64.8,0.5,5.1
1988-11-18,26.8,1.2,28.1,14.7,62.8,0.0,5.7
1988-11-19,26.1,1.2,29.0,14.9,59.7,0.0,5.5
1988-11-20,16.4,1.2,28.7,17.1,75.4,0.0,4.0
1988-11-21,11.9,1.3,24.0,17.4,83.2,11.5,2.6
1988-11-22,13.9,1.3,26.0,17.4,81.9,6.7,3.0
1988-11-23,11.3,1.1,23.5,16.7,89.1,31.9,2.4
1988-11-24,19.5,1.4,26.2,16.3,73.4,11.7,4.3
1988-11-25,23.5,1.2,27.2,16.7,69.8,0.0,4.9
1988-11-26,24.5,1.0,27.7,14.8,66.1,0.0,5.0
1988-11-27,14.1,1.7,25.2,16.9,80.3,4.0,3.4
1988-11-28,23.5,1.4,26.1,15.5,74.6,24.6,4.8
1988-11-29,22.3,1.6,24.2,12.7,74.7,6.6,4.5
1988-11-30,21.6,1.6,26.1,14.1,73.1,0.2,4.5
1988-12-01,14.6,0.7,24.0,14.9,81.5,7.5,3.1
1988-12-02,10.8,0.7,23.4,15.4,86.7,9.9,2.4
1988-12-03,18.5,0.8,25.1,15.2,77.9,9.0,3.5
1988-12-04,26.4,1.3,26.8,12.7,69.3,0.0,5.1
1988-12-05,26.9,1.3,27.8,14.0,67.0,0.0,5.4
1988-12-06,27.7,1.4,28.2,14.9,65.8,0.0,5.6
1988-12-07,28.0,1.2,28.7,15.9,66.3,1.0,5.7
1988-12-08,27.5,1.3,29.1,15.2,65.3,0.0,5.6
1988-12-09,20.6,0.9,29.0,16.5,75.3,0.0,4.4
1988-12-10,18.0,1.2,27.0,17.6,81.1,19.6,3.8
1988-12-11,19.0,1.1,28.1,16.5,75.8,21.0,4.2
1988-12-12,23.9,0.7,28.2,17.2,78.9,10.7,4.5
1988-12-13,16.8,1.2,27.4,17.7,84.2,3.0,3.4
1988-12-14,16.5,1.2,27.5,18.4,83.5,6.3,3.5
1988-12-15,13.7,1.0,26.5,18.8,87.1,22.1,2.8
1988-12-16,17.9,1.1,27.3,17.2,82.6,4.5,3.8
1988-12-17,13.0,1.1,22.5,16.6,83.4,2.4,2.6
1988-12-18,16.3,1.1,26.3,16.8,79.8,2.1,3.4
1988-12-19,17.3,0.9,27.6,17.8,82.7,2.2,3.6
1988-12-20,20.7,1.1,28.3,18.0,80.8,8.2,4.3
1988-12-21,11.3,0.9,25.0,18.2,88.4,9.4,2.6
1988-12-22,10.8,0.6,22.8,17.4,92.5,22.4,2.3
1988-12-23,16.1,1.2,25.8,17.4,82.2,22.6,3.3
1988-12-24,17.0,0.9,27.0,17.2,83.5,8.2,3.7
1988-12-25,15.9,0.9,27.2,17.0,83.1,9.5,3.6
1988-12-26,19.6,0.8,28.4,17.4,78.9,6.1,4.3
1988-12-27,26.0,0.7,30.3,18.4,73.0,2.4,5.4
1988-12-28,21.0,0.9,29.8,18.2,73.4,0.4,4.6
1988-12-29,25.6,0.8,31.8,17.8,69.7,0.4,5.5
1988-12-30,19.0,1.3,30.4,18.6,69.2,0.0,4.7
1988-12-31,18.7,1.2,30.0,18.0,69.2,7.3,4.6
1989-01-01,15.7,1.6,27.6,16.8,83.0,2.9,3.5
1989-01-02,17.6,1.2,27.4,16.2,81.8,15.5,3.7
1989-01-03,12.1,1.2,23.9,16.8,86.7,2.3,2.6
1989-01-04,10.7,1.3,23.1,16.8,87.9,16.4,2.4
1989-01-05,11.6,1.5,23.8,17.9,84.3,6.3,2.6
1989-01-06,16.4,1.6,25.9,17.4,81.0,1.2,3.6
1989-01-07,12.6,1.7,25.3,17.3,85.7,15.9,2.8
1989-01-08,13.7,1.5,25.3,17.3,84.6,13.7,3.0
1989-01-09,12.8,2.2,26.5,16.5,84.7,11.1,3.1
1989-01-10,17.7,1.4,27.7,17.0,79.9,14.5,3.8
1989-01-11,22.8,1.6,28.7,17.1,76.2,1.0,4.8
1989-01-12,23.6,1.1,28.9,16.7,75.4,10.6,4.9
1989-01-13,22.9,1.3,28.3,16.9,79.9,19.8,4.6
1989-01-14,16.0,1.3,27.0,17.5,84.4,5.7,3.5
1989-01-15,21.4,2.0,28.0,16.7,80.4,9.4,4.4
1989-01-16,23.1,1.8,28.5,16.9,77.9,8.8,4.9
1989-01-17,24.0,1.9,29.3,17.7,76.3,4.2,5.0
1989-01-18,16.9,1.1,27.4,17.9,81.1,0.7,3.6
1989-01-19,16.6,1.6,27.6,17.1,80.0,8.8,3.5
1989-01-20,23.8,1.5,29.0,17.6,72.3,1.0,5.0
1989-01-21,27.2,1.4,28.0,15.5,63.1,3.5,5.6
1989-01-22,27.7,1.2,28.4,15.9,66.1,0.0,5.6
1989-01-23,21.7,1.6,29.4,17.5,67.5,0.0,4.8
1989-01-24,27.0,2.1,28.5,17.5,66.9,0.8,5.8
1989-01-25,22.4,1.7,27.9,16.9,65.3,0.0,4.9
1989-01-26,28.0,1.4,29.0,16.0,68.1,0.0,5.6
1989-01-27,22.5,1.8,29.0,17.1,69.1,0.0,5.1
1989-01-28,26.7,2.0,28.4,16.0,68.5,8.2,5.6
1989-01-29,28.3,1.8,29.4,16.3,64.3,0.3,5.9
1989-01-30,28.7,2.1,28.7,17.2,58.7,0.4,6.2
1989-01-31,26.4,1.1,30.1,16.4,64.5,0.0,5.5
1989-02-01,22.2,1.1,30.3,18.2,66.9,0.0,4.9
1989-02-02,16.5,2.0,28.1,17.4,80.6,1.5,3.7
1989-02-03,20.7,2.0,27.8,16.6,74.8,13.4,4.5
1989-02-04,17.8,1.8,27.2,16.9,81.6,3.7,3.8
1989-02-05,13.7,1.7,25.2,16.3,79.7,11.5,3.2
1989-02-06,12.5,1.4,25.2,17.5,84.2,7.4,2.9
1989-02-07,11.7,1.2,25.5,17.5,86.7,7.8,2.6
1989-02-08,14.7,1.6,26.2,16.9,83.6,26.4,3.2
1989-02-09,11.8,1.4,24.5,17.6,86.3,12.6,2.6
1989-02-10,15.2,1.1,26.1,17.5,81.8,11.9,3.3
1989-02-11,11.7,1.5,24.4,17.4,86.4,28.5,2.6
1989-02-12,19.0,1.1,27.9,17.5,81.5,8.0,3.9
1989-02-13,15.2,1.2,27.2,17.7,85.6,1.5,3.2
1989-02-14,14.4,0.8,27.2,17.7,87.3,3.4,3.1
1989-02-15,13.8,1.5,25.7,17.6,86.0,17.8,2.9
1989-02-16,15.2,1.2,27.5,18.1,83.5,5.7,3.4
1989-02-17,18.3,1.3,28.6,17.8,81.6,5.1,3.9
1989-02-18,22.8,1.2,29.7,17.5,76.1,1.8,4.7
1989-02-19,23.6,1.1,29.6,16.7,75.0,0.2,4.8
1989-02-20,26.6,1.4,29.8,17.3,70.5,0.4,5.4
1989-02-21,23.8,1.4,30.3,18.0,71.3,0.0,5.0
1989-02-22,22.8,1.2,30.3,17.2,75.7,0.2,4.7
1989-02-23,14.3,1.4,27.7,18.1,79.9,7.4,3.3
1989-02-24,24.5,1.1,30.0,17.5,72.4,2.4,5.1
1989-02-25,16.1,1.4,29.4,18.1,78.8,9.4,3.5
1989-02-26,19.3,1.2,30.2,17.6,75.4,19.1,4.2
1989-02-27,21.5,1.2,29.7,18.3,71.5,8.6,4.6
1989-02-28,23.8,1.3,29.4,18.4,70.3,0.0,5.0
1989-03-01,18.9,1.5,27.2,17.8,76.4,0.0,4.0
1989-03-02,12.8,1.2,25.7,17.7,81.3,23.8,2.9
1989-03-03,14.4,1.3,27.4,17.4,83.5,8.8,3.1
1989-03-04,21.9,1.4,28.9,17.1,79.0,10.6,4.5
1989-03-05,13.4,1.1,26.7,17.3,84.3,1.8,2.9
1989-03-06,16.5,1.1,27.3,17.0,81.9,12.0,3.5
1989-03-07,15.4,1.0,27.1,18.0,78.5,5.8,3.3
1989-03-08,13.7,1.1,26.5,18.1,84.7,2.9,3.0
1989-03-09,19.3,1.5,27.7,17.2,81.1,21.0,3.9
1989-03-10,22.5,1.5,28.7,17.3,78.6,15.0,4.4
1989-03-11,22.8,1.0,28.8,16.3,73.7,0.5,4.5
1989-03-12,15.6,1.2,28.4,17.7,82.4,1.3,3.4
1989-03-13,10.0,1.0,23.5,17.4,89.1,7.4,2.1
1989-03-14,10.3,1.5,24.6,17.2,87.2,27.4,2.3
1989-03-15,14.7,1.8,26.9,16.9,86.8,9.0,3.1
1989-03-16,19.3,1.4,28.2,15.9,83.2,15.3,3.8
1989-03-17,23.0,1.2,28.5,17.7,75.7,1.1,4.6
1989-03-18,24.3,1.5,27.9,16.4,72.3,0.0,4.8
1989-03-19,17.4,1.8,27.5,18.2,76.6,2.1,3.8
1989-03-20,19.2,1.5,27.1,16.8,73.9,1.6,4.0
1989-03-21,22.2,1.4,27.4,15.6,74.3,0.0,4.3
1989-03-22,23.2,1.3,27.8,15.8,72.0,0.0,4.5
1989-03-23,21.2,1.2,28.3,15.7,73.0,0.0,4.2
1989-03-24,20.6,1.3,27.5,16.4,73.5,0.5,4.1
1989-03-25,22.0,1.5,27.5,17.1,72.6,0.0,4.4
1989-03-26,22.3,1.2,28.5,15.9,71.4,0.2,4.3
1989-03-27,23.0,0.9,29.7,15.8,72.8,0.0,4.5
1989-03-28,19.3,1.2,28.4,16.1,78.4,2.3,3.9
1989-03-29,20.9,1.6,27.3,17.0,75.7,0.0,4.2
1989-03-30,21.3,1.1,27.0,17.0,77.4,0.0,4.2
1989-03-31,22.0,1.2,28.1,15.9,76.6,0.0,4.2
1989-04-01,23.2,1.1,29.4,15.9,71.4,0.0,4.5
1989-04-02,20.7,1.7,29.8,16.0,70.4,0.0,4.2
1989-04-03,19.6,1.4,29.5,16.0,78.7,1.0,3.9
1989-04-04,16.7,1.0,28.7,17.5,76.0,3.5,3.5
1989-04-05,19.8,1.4,28.1,17.9,72.8,1.1,4.1
1989-04-06,21.5,1.4,29.2,17.8,72.5,0.0,4.2
1989-04-07,18.7,1.0,27.8,17.9,74.0,5.2,3.8
1989-04-08,20.3,1.1,27.5,16.2,71.8,0.0,3.9
1989-04-09,22.0,1.5,27.6,15.7,69.3,0.0,4.3
1989-04-10,18.7,1.6,28.5,16.2,72.9,0.0,3.9
1989-04-11,17.9,1.7,28.6,17.5,74.0,0.4,3.5
1989-04-12,12.8,1.0,27.4,17.5,76.1,12.2,2.8
1989-04-13,15.0,1.1,28.1,16.5,78.5,1.0,3.1
1989-04-14,15.1,1.3,27.6,16.9,74.4,2.6,3.2
1989-04-15,16.6,1.3,27.2,17.6,76.5,14.1,3.3
1989-04-16,18.3,1.9,26.2,16.3,74.6,0.2,3.6
1989-04-17,20.2,1.2,27.2,15.3,72.7,0.0,3.6
1989-04-18,16.6,1.1,27.6,15.7,74.1,0.0,3.3
1989-04-19,11.2,1.2,27.1,15.5,79.6,1.0,2.5
1989-04-20,18.0,2.1,24.2,14.4,73.0,9.0,3.5
1989-04-21,17.1,1.4,25.0,12.4,72.9,0.0,3.1
1989-04-22,17.3,1.8,25.2,13.4,75.6,0.0,3.2
1989-04-23,18.4,1.6,24.7,13.6,73.6,0.0,3.4
1989-04-24,18.9,1.4,24.5,11.9,69.3,0.0,3.4
1989-04-25,17.0,1.4,24.2,12.7,75.0,0.0,3.1
1989-04-26,17.9,1.2,24.5,13.3,75.7,0.0,3.1
1989-04-27,17.5,1.5,26.5,13.5,72.8,0.0,3.4
1989-04-28,19.1,1.3,28.3,13.2,68.8,0.0,3.7
1989-04-29,18.6,1.3,29.2,14.5,69.1,0.0,3.6
1989-04-30,17.8,1.3,29.4,15.7,71.8,0.0,3.5
1989-05-01,17.0,1.4,29.0,16.6,76.5,0.0,3.4
1989-05-02,10.3,1.2,26.9,17.3,80.1,14.0,2.3
1989-05-03,16.5,1.3,27.6,17.5,73.2,0.2,3.3
1989-05-04,15.8,1.2,27.9,15.9,75.3,0.0,3.1
1989-05-05,16.1,1.0,28.8,16.7,75.7,0.0,3.2
1989-05-06,13.4,1.2,27.0,17.0,76.6,0.0,2.7
1989-05-07,18.0,1.2,24.4,13.9,72.2,1.6,3.1
1989-05-08,14.0,2.3,21.4,11.9,73.7,0.0,2.8
1989-05-09,16.1,2.0,21.7,11.4,75.4,0.0,2.8
1989-05-10,17.4,1.5,22.3,11.2,71.4,0.0,3.0
1989-05-11,16.9,1.7,22.0,10.2,72.2,0.0,2.9
1989-05-12,12.2,1.7,20.9,11.1,77.5,0.0,2.4
1989-05-13,15.7,1.9,23.5,11.5,76.4,0.5,2.8
1989-05-14,18.1,1.3,23.0,10.5,74.5,0.0,2.9
1989-05-15,17.4,1.4,23.5,11.9,67.2,1.0,3.1
1989-05-16,18.2,1.6,22.5,8.7,67.3,0.0,3.0
1989-05-17,16.5,1.2,22.4,9.2,72.4,0.0,2.7
1989-05-18,10.1,1.8,21.2,11.8,80.5,1.7,2.1
1989-05-19,15.6,1.5,22.2,12.7,71.2,0.7,2.8
1989-05-20,18.1,1.3,23.4,9.3,70.7,0.0,2.8
1989-05-21,10.0,1.3,21.6,11.9,77.8,0.0,2.0
1989-05-22,10.8,1.4,22.4,12.1,76.3,0.0,2.1
1989-05-23,16.9,1.0,23.9,10.1,71.7,0.0,2.7
1989-05-24,16.1,0.8,25.2,9.4,71.1,0.0,2.6
1989-05-25,15.9,1.1,26.2,11.5,69.8,0.2,2.8
1989-05-26,16.3,1.8,23.1,11.0,72.3,0.0,2.7
1989-05-27,17.5,1.9,21.1,6.6,68.3,0.0,2.6
1989-05-28,17.5,1.2,21.9,7.1,72.5,0.0,2.5
1989-05-29,16.4,1.0,22.9,7.1,67.7,0.0,2.5
1989-05-30,16.3,1.1,24.4,8.0,68.0,0.0,2.7
1989-05-31,12.5,1.1,22.8,9.8,77.3,0.0,2.2
1989-06-01,13.6,1.4,22.6,11.4,72.5,0.0,2.4
1989-06-02,14.1,0.8,22.7,10.7,74.5,0.0,2.3
1989-06-03,12.4,0.8,23.7,10.3,79.7,0.0,2.1
1989-06-04,15.7,0.9,25.2,11.3,66.3,0.0,2.5
1989-06-05,14.9,1.2,25.0,12.3,72.0,0.0,2.6
1989-06-06,13.8,1.5,23.0,11.9,74.0,0.0,2.4
1989-06-07,14.8,1.6,25.1,10.9,71.6,0.0,2.6
1989-06-08,9.0,1.5,23.5,11.8,78.3,0.0,2.0
1989-06-09,14.5,1.2,25.6,12.9,72.9,0.9,2.6
1989-06-10,8.3,0.9,23.5,14.2,82.2,0.9,1.7
1989-06-11,6.9,1.3,18.8,14.3,84.7,12.8,1.5
1989-06-12,12.8,2.4,19.1,11.6,77.4,29.9,2.2
1989-06-13,16.1,2.3,20.2,8.5,72.6,0.0,2.5
1989-06-14,15.7,1.7,19.8,6.0,73.2,0.0,2.4
1989-06-15,11.5,1.9,18.2,6.8,73.9,0.0,2.0
1989-06-16,11.2,1.0,20.6,8.2,73.6,0.0,1.9
1989-06-17,9.4,0.9,20.8,8.9,74.7,0.0,1.7
1989-06-18,13.7,0.8,22.7,9.7,69.8,0.0,2.1
1989-06-19,13.6,1.5,21.9,10.0,74.6,0.0,2.3
1989-06-20,14.3,1.1,23.4,11.0,75.0,0.0,2.3
1989-06-21,12.8,1.3,22.7,11.3,75.8,0.0,2.3
1989-06-22,10.3,1.0,22.8,13.3,80.0,0.0,1.9
1989-06-23,13.4,1.0,23.9,12.2,73.6,0.6,2.3
1989-06-24,12.0,0.9,23.4,11.4,75.5,0.0,2.0
1989-06-25,11.6,1.9,22.0,12.4,83.6,8.5,2.1
1989-06-26,12.0,0.8,20.7,11.9,79.5,6.8,1.9
1989-06-27,12.2,1.1,21.4,9.9,79.8,0.9,1.9
1989-06-28,12.8,2.2,24.0,8.2,74.1,0.0,2.6
1989-06-29,14.2,1.4,24.1,11.4,75.8,0.0,2.4
1989-06-30,11.1,0.7,23.2,10.2,81.4,0.0,1.9
1989-07-01,13.4,1.3,24.9,12.9,81.5,0.0,2.2
1989-07-02,15.8,1.2,24.7,11.1,74.8,0.0,2.4
1989-07-03,15.8,1.7,24.3,11.6,75.7,0.0,2.6
1989-07-04,15.0,1.6,22.7,11.7,77.3,0.0,2.5
1989-07-05,14.2,0.9,24.8,11.9,75.4,0.0,2.4
1989-07-06,10.5,2.5,20.8,10.1,81.3,0.0,2.0
1989-07-07,6.9,1.6,14.1,8.3,84.6,9.9,1.3
1989-07-08,8.4,1.4,16.1,8.5,81.9,2.8,1.5
1989-07-09,16.2,1.8,18.3,7.5,72.2,0.0,2.3
1989-07-10,16.6,1.6,18.5,6.0,71.5,0.0,2.3
1989-07-11,16.5,1.4,18.6,4.6,67.7,0.0,2.4
1989-07-12,13.8,1.3,18.4,5.6,72.7,0.0,2.1
1989-07-13,16.7,0.9,20.2,5.5,70.2,0.0,2.3
1989-07-14,17.5,1.0,23.0,5.5,63.1,0.0,2.7
1989-07-15,17.3,1.4,22.5,7.1,69.6,0.0,2.5
1989-07-16,16.3,1.4,21.8,7.0,74.8,0.0,2.5
1989-07-17,16.4,1.0,20.1,6.8,71.5,0.0,2.4
1989-07-18,15.8,1.2,20.0,5.4,72.7,0.0,2.3
1989-07-19,17.3,1.8,20.0,6.4,66.4,0.0,2.7
1989-07-20,17.4,1.3,20.7,6.2,68.6,0.0,2.6
1989-07-21,17.9,1.0,22.4,6.5,65.4,0.0,2.7
1989-07-22,17.8,0.7,23.7,6.0,57.9,0.0,2.6
1989-07-23,18.0,0.8,24.6,6.2,61.8,0.0,2.7
1989-07-24,17.2,1.3,25.8,7.0,55.2,0.0,3.1
1989-07-25,16.7,1.3,27.8,8.3,55.1,0.0,3.4
1989-07-26,14.0,2.1,26.5,10.8,59.6,0.0,3.5
1989-07-27,15.3,1.2,28.7,13.3,61.8,0.0,3.2
1989-07-28,10.7,2.1,25.6,12.9,81.0,0.0,2.5
1989-07-29,13.6,0.9,26.0,12.2,79.5,6.2,2.4
1989-07-30,12.4,2.2,27.1,13.4,80.9,3.2,2.8
1989-07-31,15.3,1.3,22.5,12.5,79.2,18.5,2.5
1989-08-01,16.3,1.4,22.8,9.6,74.2,0.1,2.8
1989-08-02,17.8,1.8,20.7,9.2,70.7,0.0,3.1
1989-08-03,18.3,1.5,20.9,8.4,67.7,0.0,3.0
1989-08-04,18.5,1.7,21.2,7.3,67.7,0.0,3.1
1989-08-05,17.9,1.1,24.1,8.4,65.9,0.0,2.9
1989-08-06,14.0,1.8,22.4,12.0,75.4,0.7,2.5
1989-08-07,16.5,1.1,23.3,10.4,72.6,0.0,2.7
1989-08-08,17.2,0.9,22.4,9.8,68.5,0.0,2.8
1989-08-09,17.4,0.7,24.7,7.4,66.9,0.0,2.8
1989-08-10,13.6,1.4,25.7,10.0,66.2,0.0,3.0
1989-08-11,18.8,0.9,24.1,8.7,63.9,0.0,3.1
1989-08-12,17.4,2.0,21.8,7.0,67.8,0.0,3.1
1989-08-13,18.1,1.5,22.1,7.6,67.7,0.0,3.1
1989-08-14,19.3,1.4,22.6,5.9,64.2,0.0,3.3
1989-08-15,19.3,1.3,22.8,6.2,64.7,0.0,3.3
1989-08-16,16.6,1.4,23.3,10.6,69.0,0.0,3.2
1989-08-17,17.3,1.2,25.3,12.3,67.9,0.0,3.3
1989-08-18,18.2,1.6,23.2,12.8,66.5,0.0,3.5
1989-08-19,17.2,1.6,23.2,11.8,68.7,0.0,3.4
1989-08-20,19.3,2.3,24.4,11.4,68.5,0.0,3.6
1989-08-21,18.8,1.5,26.9,11.8,64.4,0.0,3.7
1989-08-22,16.9,1.4,27.7,14.4,66.7,0.0,3.6
1989-08-23,16.4,0.6,26.5,14.8,66.6,0.0,3.1
1989-08-24,18.3,1.2,27.7,14.8,70.0,1.9,3.7
1989-08-25,8.1,1.2,22.2,14.0,82.0,4.2,1.9
1989-08-26,15.1,0.8,24.9,13.5,70.1,0.4,3.1
1989-08-27,17.4,1.6,27.0,14.0,68.9,0.6,3.7
1989-08-28,7.8,1.8,19.5,13.5,83.1,19.5,1.8
1989-08-29,15.7,2.3,20.1,11.5,74.4,0.7,3.1
1989-08-30,16.0,1.8,22.1,11.3,70.1,0.0,3.2
1989-08-31,16.6,1.5,24.8,12.3,68.1,0.0,3.4
1989-09-01,13.4,1.5,25.3,12.5,74.6,0.0,2.7
1989-09-02,16.6,2.0,24.4,14.5,74.7,2.0,3.3
1989-09-03,21.5,1.8,22.3,10.6,67.1,0.0,3.7
1989-09-04,19.8,1.6,24.1,9.9,68.5,0.0,3.7
1989-09-05,14.7,1.4,24.0,12.6,79.2,0.9,2.9
1989-09-06,18.8,1.1,28.1,13.8,71.4,1.5,3.7
1989-09-07,18.1,0.9,28.2,14.7,66.3,0.0,3.6
1989-09-08,17.6,1.6,26.8,14.5,72.6,0.0,3.8
1989-09-09,13.3,1.7,24.9,15.6,80.6,0.2,2.8
1989-09-10,13.4,1.1,26.4,15.8,75.9,0.0,2.9
1989-09-11,18.6,1.0,29.2,15.2,63.6,0.5,3.8
1989-09-12,20.7,1.0,31.3,16.6,62.4,1.2,4.4
1989-09-13,15.6,0.7,29.7,17.5,73.6,2.4,3.4
1989-09-14,16.9,0.9,29.3,18.3,73.8,0.9,3.7
1989-09-15,15.3,1.6,28.0,16.5,76.3,10.7,3.3
1989-09-16,20.4,2.0,25.8,12.8,66.5,1.9,4.0
1989-09-17,22.1,1.4,25.0,10.1,64.1,0.0,4.1
1989-09-18,23.4,1.5,23.4,8.8,61.6,0.0,4.1
1989-09-19,21.3,1.2,25.3,8.9,65.7,0.0,4.0
1989-09-20,19.3,1.5,25.3,12.1,71.1,0.0,3.8
1989-09-21,21.8,1.6,25.6,12.7,62.9,0.1,4.6
1989-09-22,21.6,2.1,26.7,13.0,63.3,0.0,4.5
1989-09-23,23.1,1.1,28.8,12.5,62.2,4.4,4.5
1989-09-24,23.2,0.8,31.1,13.2,56.0,0.0,4.6
1989-09-25,17.9,2.0,29.2,13.2,66.9,0.0,4.0
1989-09-26,12.6,2.1,21.4,13.2,83.3,0.6,2.6
1989-09-27,14.2,1.0,22.8,12.8,81.8,22.4,2.7
1989-09-28,15.0,1.4,24.2,15.0,81.8,1.2,3.0
1989-09-29,10.2,1.4,22.2,15.1,82.6,17.8,2.4
1989-09-30,13.2,1.5,23.3,15.4,78.9,18.5,3.0
1989-10-01,12.6,1.4,21.9,14.1,76.7,2.3,2.6
1989-10-02,15.5,2.7,22.7,13.6,76.7,0.0,3.2
1989-10-03,20.4,1.1,26.2,12.5,71.6,0.3,3.9
1989-10-04,15.1,1.3,25.7,14.4,79.9,0.0,3.2
1989-10-05,21.2,1.0,27.6,15.3,72.2,9.5,4.2
1989-10-06,21.2,1.6,26.2,14.2,67.4,1.3,4.6
1989-10-07,20.9,1.3,28.2,14.7,71.8,0.0,4.4
1989-10-08,21.3,1.0,30.0,14.8,65.3,2.9,4.5
1989-10-09,20.1,1.4,28.0,15.9,76.2,0.0,4.2
1989-10-10,20.0,1.2,25.7,14.3,75.4,30.0,4.0
1989-10-11,16.5,1.5,26.9,15.4,77.0,0.0,3.6
1989-10-12,17.3,2.1,26.1,16.0,78.9,27.8,3.2
1989-10-13,22.2,1.7,26.5,16.2,68.1,3.0,4.7
1989-10-14,25.0,2.0,24.9,10.2,63.1,0.3,4.8
1989-10-15,23.0,1.4,24.6,10.9,66.3,0.0,4.3
1989-10-16,10.3,1.0,22.0,13.1,88.9,0.7,2.2
1989-10-17,17.2,1.5,25.5,13.2,79.6,13.2,3.4
1989-10-18,18.2,2.5,23.4,13.9,76.0,3.0,3.8
1989-10-19,21.6,1.7,23.2,12.2,69.7,1.0,4.0
1989-10-20,24.2,1.8,24.7,12.2,66.2,2.6,4.7
1989-10-21,20.9,1.4,24.7,12.5,69.8,3.3,4.1
1989-10-22,18.8,1.4,25.3,14.3,77.3,6.3,3.8
1989-10-23,22.3,1.5,26.4,14.5,75.7,18.8,4.3
1989-10-24,20.6,1.8,25.0,14.8,74.1,7.6,4.2
1989-10-25,25.3,1.7,26.5,14.8,67.2,0.6,5.0
1989-10-26,26.2,2.1,27.6,15.2,57.7,0.0,5.6
1989-10-27,22.4,1.5,28.1,14.2,68.8,1.0,4.6
1989-10-28,10.0,1.6,20.3,14.1,82.9,7.9,2.2
1989-10-29,22.9,1.6,25.3,13.4,75.7,5.6,4.5
1989-10-30,24.4,1.3,26.7,14.4,67.6,0.0,4.9
1989-10-31,26.2,1.4,29.6,14.5,64.6,0.0,5.4
1989-11-01,20.5,2.1,24.2,15.1,71.6,0.0,4.3
1989-11-02,24.1,1.6,24.9,11.1,65.8,0.1,4.6
1989-11-03,20.3,1.6,27.1,13.5,81.2,0.0,4.1
1989-11-04,11.8,1.7,23.1,15.2,81.3,15.9,2.7
1989-11-05,22.9,1.0,27.0,14.4,76.4,0.3,4.5
1989-11-06,21.9,1.4,25.9,14.3,72.2,0.0,4.5
1989-11-07,24.9,1.8,25.4,13.5,66.7,0.0,4.9
1989-11-08,18.6,1.4,25.7,14.9,73.5,2.6,4.0
1989-11-09,17.6,1.6,26.4,15.7,77.2,0.0,3.8
1989-11-10,11.5,1.2,23.8,16.2,85.4,10.9,2.5
1989-11-11,10.3,1.4,21.6,16.1,88.5,5.6,2.2
1989-11-12,10.5,1.7,21.8,17.1,86.4,9.8,2.3
1989-11-13,15.9,1.7,24.8,17.0,81.2,17.4,3.4
